,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1250,Study findings (presented to #ACIP) provide high level of reassurance regarding safety of the #influenza #vaccine i… https://t.co/GsGlIExEKJ,FALSE,2,NA,2/28/2019 21:00,TRUE,NA,1101225570698840000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NoraCutcliffe,1,FALSE,FALSE,NA,NA
1251,Vacúnate contra la influenza estacional. @SESA_QROO #LlévalosAVacunar #Influenza https://t.co/wt7dQjCsJp,FALSE,0,NA,2/28/2019 21:00,FALSE,NA,1101225529880070000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BoletinMexico,0,FALSE,FALSE,NA,NA
1252,"RT @WW1CC: New on the https://t.co/g9I16dBQ2c Podcast Episode 111, Dr. Charissa Threat, of Chapman University tells of 18 African American…",FALSE,0,NA,2/28/2019 20:53,FALSE,NA,1101223807342250000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SouthHillMedia,8,TRUE,FALSE,NA,NA
1253,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:52,FALSE,NA,1101223681529910000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dra__ra,645,TRUE,FALSE,NA,NA
1254,RT @RapidCityPD: Police are currently investigating the 2/27 death of a male at 314 E. Adams Street. Originally deemed a homicide investiga…,FALSE,0,NA,2/28/2019 20:49,FALSE,NA,1101222835312380000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,3,TRUE,FALSE,NA,NA
1255,The most recent North Carolina influenza surveillance data summary (pictured below) shows continued decrease in inf… https://t.co/bYM8ErF12R,FALSE,0,NA,2/28/2019 20:48,TRUE,NA,1101222720900070000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AbxDukeRaleigh,0,FALSE,FALSE,NA,NA
1256,"RT @Chris__Merritt: Worth a read. Families seek care in EDs because they’re afraid. 

When it feels overwhelming being on the ED side of fl…",FALSE,0,NA,2/28/2019 20:42,FALSE,NA,1101221027605060000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PemTrainingUK,1,TRUE,FALSE,NA,NA
1257,"Health Services reports show an impressive drop in flu cases for App State, but why? 

“By March 2018, App State’s… https://t.co/uraXIyNDjR",FALSE,4,NA,2/28/2019 20:39,TRUE,NA,1101220383997480000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TheAppalachian,0,FALSE,FALSE,NA,NA
1258,Estoy en reposo absoluto por influenza y bronquitis pero feliz porque los Jonas Brothers ya están en Spotify.,FALSE,3,NA,2/28/2019 20:39,FALSE,NA,1101220313696730000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karicastillo29,0,FALSE,FALSE,NA,NA
1259,"RT @SeguroPopularHg: La vacuna pentavalente protege de Difteria, Tosferina, Poliomielitis, Influenza y Tétanos.
#ElSeguroPopularSeTransform…",FALSE,0,NA,2/28/2019 20:39,FALSE,NA,1101220277306970000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TellezAvelina,41,TRUE,FALSE,NA,NA
1260,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:39,FALSE,NA,1101220274706490000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcberlin_,645,TRUE,FALSE,NA,NA
1261,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:37,FALSE,NA,1101219921290250000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karibulEOL,645,TRUE,FALSE,NA,NA
1262,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:36,FALSE,NA,1101219542695580000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vyhbrito,645,TRUE,FALSE,NA,NA
1263,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:33,FALSE,NA,1101218956919140000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",francoa96,645,TRUE,FALSE,NA,NA
1264,"RT @ENobleSchCorp: The following is from the 
ENSC School Nurses: 

We are starting to see an increase in gastrointestinal illnesses, upper…",FALSE,0,NA,2/28/2019 20:27,FALSE,NA,1101217282703960000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WTHDNEWS,5,TRUE,FALSE,NA,NA
1265,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:25,FALSE,NA,1101216933695800000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jose_Aranda,645,TRUE,FALSE,NA,NA
1266,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:23,FALSE,NA,1101216323093360000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NakzManson,645,TRUE,FALSE,NA,NA
1267,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:22,FALSE,NA,1101216189978720000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emircervera,645,TRUE,FALSE,NA,NA
1268,Que denso darme cuenta que a los 10-12 cuando la segunda ola de boybands (y artistas disney) afectaba a todos como… https://t.co/umspmQYDzq,FALSE,0,NA,2/28/2019 20:22,TRUE,NA,1101216082134730000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",antichensoo,0,FALSE,FALSE,NA,NA
1269,Stay healthy this #flu season. Learn more at: https://t.co/ErzOvoWHff https://t.co/9EyhKRasgY,FALSE,0,NA,2/28/2019 20:19,FALSE,NA,1101215442331490000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MassDPH,0,FALSE,FALSE,NA,NA
1270,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:18,FALSE,NA,1101215187963700000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Otoya67431099,645,TRUE,FALSE,NA,NA
1271,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:14,FALSE,NA,1101214196715390000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Oscar_DelgadoR,645,TRUE,FALSE,NA,NA
1272,"Here is the list of childhood vaccinations:

Hepatitis B
Rotavirus
Diphtheria tetanus
Haemophilus influenzae
Pneumo… https://t.co/m2J6XQPNqc",FALSE,0,WordManWord,2/28/2019 20:11,TRUE,1.10121E+18,1101213278070620000,91246453,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WordManWord,0,FALSE,FALSE,NA,NA
1273,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:09,FALSE,NA,1101212907906370000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MITZIANNIE,645,TRUE,FALSE,NA,NA
1274,"La fuerza laboral y familias del CV Valladolid, Yucatán, participaron en jornadas #PrevenIMSS donde para complement… https://t.co/Evj5jia8UQ",FALSE,1,NA,2/28/2019 20:08,TRUE,NA,1101212681443390000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",prosalud_ac,1,FALSE,FALSE,NA,NA
1275,"I don't go, ""You're wrong, it wasn't the flue, influenza is a life-threatening condition and not just any bad virus… https://t.co/M0IpsOTVcF",FALSE,24,alexandraerin,2/28/2019 20:08,TRUE,1.10121E+18,1101212624795150000,755504,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alexandraerin,1,FALSE,FALSE,NA,NA
1276,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 20:07,FALSE,NA,1101212281587800000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NisesupoAnaM,645,TRUE,FALSE,NA,NA
1277,"RT @ENobleSchCorp: The following is from the 
ENSC School Nurses: 

We are starting to see an increase in gastrointestinal illnesses, upper…",FALSE,0,NA,2/28/2019 20:06,FALSE,NA,1101212132203510000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",keelysavage_,5,TRUE,FALSE,NA,NA
1278,"The following is from the 
ENSC School Nurses: 

We are starting to see an increase in gastrointestinal illnesses,… https://t.co/mmw2qjMJL8",FALSE,4,NA,2/28/2019 20:00,TRUE,NA,1101210660397110000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ENobleSchCorp,5,FALSE,FALSE,NA,NA
1279,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:59,FALSE,NA,1101210284990050000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeoRRTolkien,645,TRUE,FALSE,NA,NA
1280,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:57,FALSE,NA,1101209890478080000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pedia_ucip,645,TRUE,FALSE,NA,NA
1281,"Influenza, 10 años de lecciones aprendidas https://t.co/ZSG2lHD5FO",FALSE,0,NA,2/28/2019 19:56,FALSE,NA,1101209495139680000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gabyrojasor,0,FALSE,FALSE,NA,NA
1282,"RT @lavozfrontera: <U+0001F927> En aumento muertes por #Influenza en #SanDiego

https://t.co/7W6h2FP0gb https://t.co/TAkhpJbwSF",FALSE,0,NA,2/28/2019 19:56,FALSE,NA,1101209438168310000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dr_LuisRios,1,TRUE,FALSE,NA,NA
1283,"RT @IHAConnect: Flu activity remains high and widespread across Indiana, with the number of influenza-related deaths increasing to 41. Lear…",FALSE,0,NA,2/28/2019 19:54,FALSE,NA,1101209093920950000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mo_oates,1,TRUE,FALSE,NA,NA
1284,@GlodeJo07 La epidemia de influenza fue letal para el 20% de los pacientes... El secretario de Salud dando anuncios… https://t.co/NIRA70bJ02,FALSE,0,GlodeJo07,2/28/2019 19:54,TRUE,1.10116E+18,1101209053534000000,167042901,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",draninanoreen,0,FALSE,FALSE,NA,NA
1285,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:53,FALSE,NA,1101208901939280000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Andresvar4,645,TRUE,FALSE,NA,NA
1286,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:52,FALSE,NA,1101208655876230000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mientemepinokio,645,TRUE,FALSE,NA,NA
1287,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:51,FALSE,NA,1101208262181970000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rictrevi,645,TRUE,FALSE,NA,NA
1288,"Influenza, 10 años de lecciones aprendidas https://t.co/9sqY3s4Ude",FALSE,0,NA,2/28/2019 19:45,FALSE,NA,1101206688198080000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Miranalva,0,FALSE,FALSE,NA,NA
1289,Abbott Offers up Rapid Influenza Diagnostic https://t.co/fXxi0btgmY #ProudToBeAbbott,FALSE,0,NA,2/28/2019 19:42,FALSE,NA,1101206060122230000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RogerAntoniazzo,0,FALSE,FALSE,NA,NA
1290,RT @nbcchicago: Dozens of students sickened by influenza at suburban school https://t.co/D5oysS2Vmx https://t.co/7xO7aIXzlX,FALSE,0,NA,2/28/2019 19:41,FALSE,NA,1101205850201320000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",notbatmanyet,1,TRUE,FALSE,NA,NA
1291,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:41,FALSE,NA,1101205766609030000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elvamunozcatau,645,TRUE,FALSE,NA,NA
1292,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:37,FALSE,NA,1101204809003250000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarceVa62770493,645,TRUE,FALSE,NA,NA
1293,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:37,FALSE,NA,1101204731706460000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gusj_arg,645,TRUE,FALSE,NA,NA
1294,"RT @CDCDirector: I recently met with Colombia’s National Institute of Health leaders, Drs. Martha Ospina and Franklyn Prieto to formalize e…",FALSE,0,NA,2/28/2019 19:30,FALSE,NA,1101202920404640000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anvipalo27,23,TRUE,FALSE,NA,NA
1295,"<U+0001F927> En aumento muertes por #Influenza en #SanDiego

https://t.co/7W6h2FP0gb https://t.co/TAkhpJbwSF",FALSE,0,NA,2/28/2019 19:29,FALSE,NA,1101202755245370000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",lavozfrontera,1,FALSE,FALSE,NA,NA
1296,NO ES INFLUENZA! YEI. Pero si tengo una infección durísima en la garganta :(,FALSE,2,e_tangassi,2/28/2019 19:26,FALSE,1.10116E+18,1101202121725160000,1.04653E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e_tangassi,0,FALSE,FALSE,NA,NA
1297,"Prefiero tener la guardia fea de hoy que tener esta enfermedad tipo influenza,no se la recomiendo a nadie. #QUIEROAMIMAMÁ <U+0001F629>",FALSE,2,NA,2/28/2019 19:25,FALSE,NA,1101201764592820000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",celinahd,0,FALSE,FALSE,NA,NA
1298,"Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. It can be difficu… https://t.co/Fs9ItcSWjS",FALSE,1,NA,2/28/2019 19:25,TRUE,NA,1101201669562480000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",UHRainbowBabies,0,FALSE,FALSE,NA,NA
1299,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:24,FALSE,NA,1101201440368930000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luisomega02,645,TRUE,FALSE,NA,NA
1300,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:23,FALSE,NA,1101201221422050000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OLGA19483,645,TRUE,FALSE,NA,NA
1301,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:22,FALSE,NA,1101200973752680000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jchassa,645,TRUE,FALSE,NA,NA
1302,#SouthLakeTahoe has fewer reported cases of #influenza than normal - may be due to the heavy snow and reduced human… https://t.co/CVX22GSOw5,FALSE,4,NA,2/28/2019 19:22,TRUE,NA,1101200909504170000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SouthTahoeNow,0,FALSE,FALSE,NA,NA
1303,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:21,FALSE,NA,1101200862628710000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaarathM,645,TRUE,FALSE,NA,NA
1304,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:21,FALSE,NA,1101200618235010000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",martin_kaz,645,TRUE,FALSE,NA,NA
1305,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:19,FALSE,NA,1101200343906440000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lunera_Luz,645,TRUE,FALSE,NA,NA
1306,@BattleRoyaleNA Ps4 for my son 17 home with type A influenza would make his sick days much better ;-),FALSE,0,BattleRoyaleNA,2/28/2019 19:15,FALSE,1.10119E+18,1101199332387280000,3429271355,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GlaunerLisa,0,FALSE,FALSE,NA,NA
1307,Dozens of students sickened by influenza at suburban school https://t.co/D5oysS2Vmx https://t.co/7xO7aIXzlX,FALSE,2,NA,2/28/2019 19:15,FALSE,NA,1101199226896300000,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",nbcchicago,1,FALSE,FALSE,NA,NA
1308,"RT @MavenOfMayhem: @ollylambert Sadly, we know science doesn’t dictate public opinion. Just look at the anti-vax campaigns. Fear over vacci…",FALSE,0,NA,2/28/2019 19:11,FALSE,NA,1101198308545120000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AshleighOblivia,6,TRUE,FALSE,NA,NA
1309,MDH Week 8 Influenza &amp; Respiratory Illness Activity Report https://t.co/Z0AsRC8l1u,FALSE,0,NA,2/28/2019 19:10,FALSE,NA,1101197937038750000,NA,"<a href=""https://govdelivery.com"" rel=""nofollow"">GovDelivery</a>",mnhealth,0,FALSE,FALSE,NA,NA
1310,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 19:04,FALSE,NA,1101196539974690000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItzelDayhanara,645,TRUE,FALSE,NA,NA
1311,.@unimelb investigators have made progress towards a one-time #influenza vaccine. https://t.co/CSCZLTcXJg,FALSE,0,NA,2/28/2019 19:03,FALSE,NA,1101196084720870000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MDMagazine,0,FALSE,FALSE,NA,NA
1312,"Gliser 3-2
Auxiliar en el tratamiento de algunos casos de #Gripe (influenza)
De venta en https://t.co/MaU0GXcQcl 56… https://t.co/6UWifK0eO4",FALSE,0,NA,2/28/2019 19:01,TRUE,NA,1101195703169230000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ColonoterapiaM,0,FALSE,FALSE,NA,NA
1313,@Albertomarvatt @M_OlgaSCordero @martibatres @BeatrizGMuller @yeidckol <U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F> también aplicaría orinoterapia? No apl… https://t.co/eZTxSlMSZl,FALSE,1,Albertomarvatt,2/28/2019 19:00,TRUE,1.09992E+18,1101195438961520000,2267154397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luisreyva,0,FALSE,FALSE,NA,NA
1314,"#FelizJueves
Las entidades con mayor número de casos de influenza durante la temporada estacional 2018-2019 son: Ci… https://t.co/JZJv3yPMrj",FALSE,0,NA,2/28/2019 19:00,TRUE,NA,1101195334770780000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",prensaanimal4,0,FALSE,FALSE,NA,NA
1315,"RT @CDCDirector: I recently met with Colombia’s National Institute of Health leaders, Drs. Martha Ospina and Franklyn Prieto to formalize e…",FALSE,0,NA,2/28/2019 18:57,FALSE,NA,1101194726928200000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MDveter,23,TRUE,FALSE,NA,NA
1316,No fui al trabajo y avise y para que no me dijeran nada mi tía como buena Federica P.luche les dijo que tenía sínto… https://t.co/EBJwafq4Tj,FALSE,4,NA,2/28/2019 18:45,TRUE,NA,1101191744358620000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eduardoalbag,0,FALSE,FALSE,NA,NA
1317,Por supuesto!! #HigieneDeManos es de las maneras más simples y valiosas en la prevención de #Influenza https://t.co/wKbYIIRzYD,FALSE,3,NA,2/28/2019 18:45,FALSE,NA,1101191620517600000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DraAChvez,0,FALSE,FALSE,NA,NA
1318,"Aumentan casos de influenza en municipios poblados, en 1 año https://t.co/NjOHwhQIhp",FALSE,1,NA,2/28/2019 18:44,FALSE,NA,1101191448517460000,NA,"<a href=""http://e-consulta.com/"" rel=""nofollow"">almomento_twits</a>",e_consulta,0,FALSE,FALSE,NA,NA
1319,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 18:40,FALSE,NA,1101190463371910000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AideCespedes,645,TRUE,FALSE,NA,NA
1320,"#Local <U+0001F489> 

<U+0001F4CA> La agencia de Salud en #SanDiego, informó que se registró un nuevo récord de casos activos de contagio

https://t.co/Q2hfaa1cBQ",FALSE,1,NA,2/28/2019 18:40,FALSE,NA,1101190329456300000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ElSoldeTijuana1,0,FALSE,FALSE,NA,NA
1321,"Cuba City EMS paged to Epione Pavilion for a patient that is influenza A+. Has a irregular heartbeat, low o2 saturation",FALSE,0,NA,2/28/2019 18:38,FALSE,NA,1101189968486110000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Lafayette_Grant,0,FALSE,FALSE,NA,NA
1322,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 18:37,FALSE,NA,1101189762961020000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MitchelRosas,645,TRUE,FALSE,NA,NA
1323,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 18:37,FALSE,NA,1101189711857630000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",la_venganza,645,TRUE,FALSE,NA,NA
1324,"RT @doctormacias: De mi inbox:
Hola Dr, un inmunólogo me dijo que no vacune a mi hijo asmático contra la influenza, ¿puede darme su opinión…",FALSE,0,NA,2/28/2019 18:32,FALSE,NA,1101188516212580000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pepaasamu,645,TRUE,FALSE,NA,NA
1325,"Here’s why you should get your flu shot this year
https://t.co/ne8LX0hZdD",FALSE,0,NA,2/28/2019 18:32,FALSE,NA,1101188304702180000,NA,"<a href=""http://troymedia.com"" rel=""nofollow"">Troy Media</a>",troymedia,0,FALSE,FALSE,NA,NA
1326,"I just want to know why there are so many illnesses going around in Jamaica rn. Dengue outbreak, influenza, gastroe… https://t.co/JXDrRKhOtg",FALSE,0,NA,2/28/2019 18:31,TRUE,NA,1101188064808960000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",currentcee_,0,FALSE,FALSE,NA,NA
1327,"""Bajo su propio riesgo dejen a sus hijos"": Dicen en kínder a padres por casos de influenza. Más información:… https://t.co/wpT6ODOthn",FALSE,0,NA,2/28/2019 18:29,TRUE,NA,1101187775494270000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Planoinforma,0,FALSE,FALSE,NA,NA
1328,"RT @MXQNoticias: #Entérate | Hace 10 años la Organización Mundial de la Salud (@opsoms) nombró a la influenza AH1N1 como pandemia.<U+0001F447>

Vía: N…",FALSE,0,NA,2/28/2019 18:25,FALSE,NA,1101186736552570000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EvangelinaGar18,6,TRUE,FALSE,NA,NA
